id;paisagem;coleta;amostra;pH;EC;OD;TDS;Temp;ColF;ColT;Sol;Turb;PT;Nit;Nitra;fma;ca;sil;NumP;MPS;ED;TE;MPE;MSI
10F60SB2;22;5;1;7.2;20;5.42;10;20.3;240;1040;5.25;11.3;0;0.003;0.075;79.81;3.48;11.91;22;36.047;4.467;66572.92;3026.042;2.036
10F60SB2;22;5;2;7.2;20;5.42;10;20.3;240;1040;9.5;11;0;0.005;0.083;79.81;3.48;11.91;22;36.047;4.467;66572.92;3026.042;2.036
10F60SB2;22;5;3;7.2;20;5.42;10;20.3;240;1040;NA;10.9;0.014;0.004;0.079;79.81;3.48;11.91;22;36.047;4.467;66572.92;3026.042;2.036
10F60SB19;23;1;1;7.54;43;6.31;21;16.2;480;4880;2.4;6.76;0;0.003;0.026;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;1;2;7.54;43;6.31;21;16.2;480;4880;3.6;6.77;0;0.003;0.031;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;1;3;7.54;43;6.31;21;16.2;480;4880;NA;6.82;0;0.001;0;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;2;1;7.29;95;5.79;47;16;240;1200;1.2;5.36;0;0.001;0.077;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;2;2;7.29;95;5.79;47;16;240;1200;1;5.7;0;0.002;0.082;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;2;3;7.29;95;5.79;47;16;240;1200;NA;5.6;0;0.001;0.075;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;3;1;8.25;40;2.85;20;22.8;640;2480;3.5;7.31;0;0.002;0.042;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;3;2;8.25;40;2.85;20;22.8;640;2480;2;7.37;0;0.005;0.039;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;3;3;8.25;40;2.85;20;22.8;640;2480;NA;7.3;0;0.002;0.04;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;4;1;7.52;38;2.12;19;23;0;2080;4.667;6.16;0;0.006;0.026;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;4;2;7.52;38;2.12;19;23;0;2080;4.353;6.23;0;0.003;0;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;4;3;7.52;38;2.12;19;23;0;2080;NA;5.98;0;0.006;0.024;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;5;1;7;25;5.65;13;19.4;160;3280;3.6;5.24;0.012;0.002;0.123;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;5;2;7;25;5.65;13;19.4;160;3280;3.7;5.4;0.012;0.003;0.106;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB19;23;5;3;7;25;5.65;13;19.4;160;3280;NA;5.47;0.012;0.004;0.123;40.53;51.61;13.41;25;11.224;2.995;44639.504;1785.58;1.709
10F60SB28;24;1;1;7.77;23;5.33;11;21.8;260;2080;6.8;53;0;0.064;0.074;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;1;2;7.77;23;5.33;11;21.8;260;2080;10.4;53;0;0.069;0.08;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;1;3;7.77;23;5.33;11;21.8;260;2080;NA;53;0;0.066;0.074;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;2;1;7.77;23;5.33;11;21.8;260;2080;6.8;53;0;0.064;0.074;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;2;2;7.77;23;5.33;11;21.8;260;2080;10.4;53;0;0.069;0.08;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;2;3;7.77;23;5.33;11;21.8;260;2080;NA;53;0;0.066;0.074;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;3;1;8.18;21;4.72;11;26.7;80;1360;11.9;103;0.071;0.051;0.256;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;3;2;8.18;21;4.72;11;26.7;80;1360;19.1;103;0.081;0.054;0.2;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;3;3;8.18;21;4.72;11;26.7;80;1360;NA;103;0.093;0.056;0.288;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;4;1;8.03;22;5.2;11;20.6;80;25680;126;367;0.299;0.14;0.981;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;4;2;8.03;22;5.2;11;20.6;80;25680;289;371;0.298;0.152;0.946;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;4;3;8.03;22;5.2;11;20.6;80;25680;NA;364;0.279;0.142;0.967;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;5;1;7.1;27;6.08;13;18.1;640;3040;1.7;3.06;0;0.002;0.074;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;5;2;7.1;27;6.08;13;18.1;640;3040;1.7;3.22;0;0;0.08;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
10F60SB28;24;5;3;7.1;27;6.08;13;18.1;640;3040;NA;3.12;0;0;0.074;60;37.15;10.91;32;7.014;3.224;48045.418;1501.419;5.152
>80SB1;25;1;1;7.12;48;6.36;24;15.9;1680;1680;8;26.7;0.0345;0.006;0.053;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;1;2;7.12;48;6.36;24;15.9;1680;1680;10;26.7;0.0121;0.009;0.027;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;1;3;7.12;48;6.36;24;15.9;1680;1680;NA;26.8;0.0345;0.01;0.042;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;2;1;7.58;60;5.51;30;21;94720;110080;2;11.3;0.0177;0.01;0.259;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;2;2;7.58;60;5.51;30;21;94720;110080;3.333;10.9;0.021;0.003;0.066;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;2;3;7.58;60;5.51;30;21;94720;110080;NA;11.2;0;0.01;0.051;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;3;1;8.47;68;3.51;34;24.2;0;240;3.2;9.45;0.133;0.004;0.053;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;3;2;8.47;68;3.51;34;24.2;0;240;3.8;9.55;0.098;0.003;0.088;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;3;3;8.47;68;3.51;34;24.2;0;240;NA;8.78;0.046;0;0.045;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;4;1;8.38;63;3.33;31;25.2;80;720;5.8;8.34;0.049;0.008;0.051;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;4;2;8.38;63;3.33;31;25.2;80;720;3.2;8.32;0.051;0.008;0.05;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;4;3;8.38;63;3.33;31;25.2;80;720;NA;8.32;0.054;0.008;0.047;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;5;1;7.88;55;3.78;28;17.4;560;2720;34.2;13.8;0.098;0.006;0.149;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;5;2;7.88;55;3.78;28;17.4;560;2720;41;12.8;0.111;0.004;0.128;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB1;25;5;3;7.88;55;3.78;28;17.4;560;2720;NA;13.3;0.111;0.005;0.178;9.38;9.28;93.68;9;10.894;0.899;13395.481;1488.387;1.834
>80SB11;26;1;1;6.93;38;5.86;19;17.7;160;1760;1.3;5.7;0;0;0.123;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;1;2;6.93;38;5.86;19;17.7;160;1760;3.2;5.72;0;0.001;0.122;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;1;3;6.93;38;5.86;19;17.7;160;1760;NA;5.67;0;0.002;0.072;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;2;1;7.54;74;5.49;37;21.8;0;0;0;7.14;0;0.003;0.077;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;2;2;7.54;74;5.49;37;21.8;0;0;0.2;6.92;0;0;0.077;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;2;3;7.54;74;5.49;37;21.8;0;0;NA;6.59;0;0.002;0.093;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;3;1;8.38;71;2.63;36;24.6;0;800;10.5;15.3;0.012;0.007;0.045;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;3;2;8.38;71;2.63;36;24.6;0;800;10.8;15.4;0;0.005;0.063;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;3;3;8.38;71;2.63;36;24.6;0;800;NA;15.6;0;0.005;0.034;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;4;3;8.36;67;1.65;33;23.7;80;1280;6;11.3;0;0.007;0.034;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;4;1;8.36;67;1.65;33;23.7;80;1280;6.3;10.9;0;0.006;0.032;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;4;2;8.36;67;1.65;33;23.7;80;1280;NA;10.8;0;0.007;0.042;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;5;1;7.2;54;3.74;30;21.2;160;2480;9.2;14.1;0.021;0.006;0.104;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;5;2;7.2;54;3.74;30;21.2;160;2480;27.6;14.1;0.017;0.005;0.123;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB11;26;5;3;7.2;54;3.74;30;21.2;160;2480;NA;14.2;0.019;0.003;0.117;0;2.82;100;30;13.552;3.654;54459.175;1815.306;1.595
>80SB30;27;1;1;8.6;36;5.95;18;20.5;200;2160;3.044;22;0;0.005;0.05;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;1;2;8.6;36;5.95;18;20.5;200;2160;2.333;22;0;0.007;0.046;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;1;3;8.6;36;5.95;18;20.5;200;2160;NA;22;0;0.006;0.047;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;2;1;8.6;36;5.95;18;20.5;200;2160;3.044;10;0;0.005;0.05;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;2;2;8.6;36;5.95;18;20.5;200;2160;2.333;10;0;0.007;0.046;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;2;3;8.6;36;5.95;18;20.5;200;2160;NA;10;0;0.006;0.047;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;3;1;8.1;37;6.15;18;24.8;200;1440;4.6;22.5;0.041;0.005;0.058;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;3;2;8.1;37;6.15;18;24.8;200;1440;4.2;22.6;0.019;0.01;0.061;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;3;3;8.1;37;6.15;18;24.8;200;1440;NA;22.5;0.027;0.005;0.05;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;4;1;8.1;38;5.33;19;20.7;80;2160;3.2;10.8;0;0.006;0.024;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;4;2;8.1;38;5.33;19;20.7;80;2160;1.2;10.9;0;0.008;0.021;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;4;3;8.1;38;5.33;19;20.7;80;2160;NA;10.9;0;0.008;0.024;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;5;1;7.2;33;6.39;17;16;0;80;1.333;4.34;0;0.004;0.067;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;5;2;7.2;33;6.39;17;16;0;80;1.6;4.34;0;0.004;0.056;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
>80SB30;27;5;3;7.2;33;6.39;17;16;0;80;NA;4.37;0;0.005;0.066;6.04;2;80;6;26.002;0.784;11683.605;1947.268;1.696
